Start_Date,Well_ID,Aquifer,County,Parameter,Unit,ResultRaw,ResultNum,Result_0.5,DetectionCondition,Latitude,Longitude,ActivityIdentifier,ActivityType,QualifierCode,SampleFraction,Status,MethodSpeciation,WaterbodyName
7/29/2013,20957,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.38307257,-99.2402772,5000001.01.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/29/2013,20957,Elk City,Washita,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.38307257,-99.2402772,5000001.01.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,20957,Elk City,Washita,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.38307257,-99.2402772,5000001.01.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,20957,Elk City,Washita,Sodium,mg/L,40.2,40.2,40.2,,35.38307257,-99.2402772,5000001.01.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,20957,Elk City,Washita,Total hardness,mg/L,272,272,272,,35.38307257,-99.2402772,5000001.01.A,Sample-Routine,,Total,Final,,Elk City
7/29/2013,20957,Elk City,Washita,Fluoride,mg/L,0.35,0.35,0.35,,35.38307257,-99.2402772,5000001.01.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/29/2013,20957,Elk City,Washita,Specific conductance,uS/cm,674,674,674,,35.38307257,-99.2402772,5000001.01.B,Sample-Routine,,,Final,,Elk City
7/29/2013,20957,Elk City,Washita,Nitrate and Nitrite,mg/L,6.77,6.77,6.77,,35.38307257,-99.2402772,5000001.01.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/29/2013,20957,Elk City,Washita,Total dissolved solids,mg/L,399,399,399,,35.38307257,-99.2402772,5000001.01.D,Sample-Routine,,,Final,,Elk City
7/29/2013,20957,Elk City,Washita,Specific conductance,uS/cm,655.4,655.4,655.4,,35.38307257,-99.2402772,5000001.01.Field,Field Msr/Obs,,,Final,,Elk City
7/29/2013,20957,Elk City,Washita,Total hardness,mg/L,296,296,296,,35.38307257,-99.2402772,5000001.01.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/29/2013,72304,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.417316,-99.352383,5000001.02.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/29/2013,72304,Elk City,Washita,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.417316,-99.352383,5000001.02.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,72304,Elk City,Washita,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.417316,-99.352383,5000001.02.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,72304,Elk City,Washita,Sodium,mg/L,50.9,50.9,50.9,,35.417316,-99.352383,5000001.02.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,72304,Elk City,Washita,Total hardness,mg/L,301,301,301,,35.417316,-99.352383,5000001.02.A,Sample-Routine,,Total,Final,,Elk City
7/29/2013,72304,Elk City,Washita,Fluoride,mg/L,0.4,0.4,0.4,,35.417316,-99.352383,5000001.02.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/29/2013,72304,Elk City,Washita,Specific conductance,uS/cm,732,732,732,,35.417316,-99.352383,5000001.02.B,Sample-Routine,,,Final,,Elk City
7/29/2013,72304,Elk City,Washita,Nitrate and Nitrite,mg/L,5.88,5.88,5.88,,35.417316,-99.352383,5000001.02.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/29/2013,72304,Elk City,Washita,Total dissolved solids,mg/L,434,434,434,,35.417316,-99.352383,5000001.02.D,Sample-Routine,,,Final,,Elk City
7/29/2013,72304,Elk City,Washita,Specific conductance,uS/cm,725.1,725.1,725.1,,35.417316,-99.352383,5000001.02.Field,Field Msr/Obs,,,Final,,Elk City
7/29/2013,72304,Elk City,Washita,Total hardness,mg/L,302,302,302,,35.417316,-99.352383,5000001.02.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/29/2013,99380,Elk City,Beckham,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.44806914,-99.36478273,5000001.03.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/29/2013,99380,Elk City,Beckham,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.44806914,-99.36478273,5000001.03.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,99380,Elk City,Beckham,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.44806914,-99.36478273,5000001.03.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,99380,Elk City,Beckham,Sodium,mg/L,36.5,36.5,36.5,,35.44806914,-99.36478273,5000001.03.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,99380,Elk City,Beckham,Total hardness,mg/L,257,257,257,,35.44806914,-99.36478273,5000001.03.A,Sample-Routine,,Total,Final,,Elk City
7/29/2013,99380,Elk City,Beckham,Fluoride,mg/L,0.31,0.31,0.31,,35.44806914,-99.36478273,5000001.03.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/29/2013,99380,Elk City,Beckham,Specific conductance,uS/cm,591,591,591,,35.44806914,-99.36478273,5000001.03.B,Sample-Routine,,,Final,,Elk City
7/29/2013,99380,Elk City,Beckham,Nitrate and Nitrite,mg/L,0.83,0.83,0.83,,35.44806914,-99.36478273,5000001.03.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/29/2013,99380,Elk City,Beckham,Total dissolved solids,mg/L,335,335,335,,35.44806914,-99.36478273,5000001.03.D,Sample-Routine,,,Final,,Elk City
7/29/2013,99380,Elk City,Beckham,Specific conductance,uS/cm,581.7,581.7,581.7,,35.44806914,-99.36478273,5000001.03.Field,Field Msr/Obs,,,Final,,Elk City
7/29/2013,99380,Elk City,Beckham,Total hardness,mg/L,253,253,253,,35.44806914,-99.36478273,5000001.03.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/29/2013,32953,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.39291796,-99.35967812,5000001.04.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/29/2013,32953,Elk City,Washita,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.39291796,-99.35967812,5000001.04.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,32953,Elk City,Washita,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.39291796,-99.35967812,5000001.04.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,32953,Elk City,Washita,Sodium,mg/L,13.3,13.3,13.3,,35.39291796,-99.35967812,5000001.04.A,Sample-Routine,,Dissolved,Final,,Elk City
7/29/2013,32953,Elk City,Washita,Total hardness,mg/L,272,272,272,,35.39291796,-99.35967812,5000001.04.A,Sample-Routine,,Total,Final,,Elk City
7/29/2013,32953,Elk City,Washita,Fluoride,mg/L,0.44,0.44,0.44,,35.39291796,-99.35967812,5000001.04.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/29/2013,32953,Elk City,Washita,Specific conductance,uS/cm,550,550,550,,35.39291796,-99.35967812,5000001.04.B,Sample-Routine,,,Final,,Elk City
7/29/2013,32953,Elk City,Washita,Nitrate and Nitrite,mg/L,8.21,8.21,8.21,,35.39291796,-99.35967812,5000001.04.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/29/2013,32953,Elk City,Washita,Total dissolved solids,mg/L,315,315,315,,35.39291796,-99.35967812,5000001.04.D,Sample-Routine,,,Final,,Elk City
7/29/2013,32953,Elk City,Washita,Specific conductance,uS/cm,542.8,542.8,542.8,,35.39291796,-99.35967812,5000001.04.Field,Field Msr/Obs,,,Final,,Elk City
7/29/2013,32953,Elk City,Washita,Total hardness,mg/L,272,272,272,,35.39291796,-99.35967812,5000001.04.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,30129,Elk City,Beckham,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.42254374,-99.45772894,5000001.06.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,30129,Elk City,Beckham,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.42254374,-99.45772894,5000001.06.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,30129,Elk City,Beckham,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.42254374,-99.45772894,5000001.06.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,30129,Elk City,Beckham,Sodium,mg/L,45.3,45.3,45.3,,35.42254374,-99.45772894,5000001.06.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,30129,Elk City,Beckham,Total hardness,mg/L,289,289,289,,35.42254374,-99.45772894,5000001.06.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,30129,Elk City,Beckham,Fluoride,mg/L,0.32,0.32,0.32,,35.42254374,-99.45772894,5000001.06.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,30129,Elk City,Beckham,Specific conductance,uS/cm,686,686,686,,35.42254374,-99.45772894,5000001.06.B,Sample-Routine,,,Final,,Elk City
7/30/2013,30129,Elk City,Beckham,Nitrate and Nitrite,mg/L,5.37,5.37,5.37,,35.42254374,-99.45772894,5000001.06.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,30129,Elk City,Beckham,Total dissolved solids,mg/L,379,379,379,,35.42254374,-99.45772894,5000001.06.D,Sample-Routine,,,Final,,Elk City
7/30/2013,30129,Elk City,Beckham,Specific conductance,uS/cm,671.8,671.8,671.8,,35.42254374,-99.45772894,5000001.06.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,30129,Elk City,Beckham,Total hardness,mg/L,289,289,289,,35.42254374,-99.45772894,5000001.06.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,117885,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.31671672,-99.20456182,5000001.07.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,117885,Elk City,Washita,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.31671672,-99.20456182,5000001.07.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,117885,Elk City,Washita,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.31671672,-99.20456182,5000001.07.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,117885,Elk City,Washita,Sodium,mg/L,40.1,40.1,40.1,,35.31671672,-99.20456182,5000001.07.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,117885,Elk City,Washita,Total hardness,mg/L,333,333,333,,35.31671672,-99.20456182,5000001.07.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,117885,Elk City,Washita,Fluoride,mg/L,0.28,0.28,0.28,,35.31671672,-99.20456182,5000001.07.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,117885,Elk City,Washita,Specific conductance,uS/cm,760,760,760,,35.31671672,-99.20456182,5000001.07.B,Sample-Routine,,,Final,,Elk City
7/30/2013,117885,Elk City,Washita,Nitrate and Nitrite,mg/L,7.43,7.43,7.43,,35.31671672,-99.20456182,5000001.07.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,117885,Elk City,Washita,Total dissolved solids,mg/L,436,436,436,,35.31671672,-99.20456182,5000001.07.D,Sample-Routine,,,Final,,Elk City
7/30/2013,117885,Elk City,Washita,Specific conductance,uS/cm,740.1,740.1,740.1,,35.31671672,-99.20456182,5000001.07.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,117885,Elk City,Washita,Total hardness,mg/L,329,329,329,,35.31671672,-99.20456182,5000001.07.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,44928,Elk City,Roger Mills,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.46309004,-99.68794371,5000001.08.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,44928,Elk City,Roger Mills,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.46309004,-99.68794371,5000001.08.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,44928,Elk City,Roger Mills,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.46309004,-99.68794371,5000001.08.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,44928,Elk City,Roger Mills,Sodium,mg/L,26.1,26.1,26.1,,35.46309004,-99.68794371,5000001.08.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,44928,Elk City,Roger Mills,Total hardness,mg/L,263,263,263,,35.46309004,-99.68794371,5000001.08.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,44928,Elk City,Roger Mills,Fluoride,mg/L,0.35,0.35,0.35,,35.46309004,-99.68794371,5000001.08.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,44928,Elk City,Roger Mills,Specific conductance,uS/cm,586,586,586,,35.46309004,-99.68794371,5000001.08.B,Sample-Routine,,,Final,,Elk City
7/30/2013,44928,Elk City,Roger Mills,Nitrate and Nitrite,mg/L,8.58,8.58,8.58,,35.46309004,-99.68794371,5000001.08.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,44928,Elk City,Roger Mills,Total dissolved solids,mg/L,349,349,349,,35.46309004,-99.68794371,5000001.08.D,Sample-Routine,,,Final,,Elk City
7/30/2013,44928,Elk City,Roger Mills,Specific conductance,uS/cm,576.2,576.2,576.2,,35.46309004,-99.68794371,5000001.08.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,44928,Elk City,Roger Mills,Total hardness,mg/L,256,256,256,,35.46309004,-99.68794371,5000001.08.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,20753,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.29101306,-99.19885523,5000001.09.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,20753,Elk City,Washita,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.29101306,-99.19885523,5000001.09.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,20753,Elk City,Washita,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.29101306,-99.19885523,5000001.09.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,20753,Elk City,Washita,Sodium,mg/L,16.1,16.1,16.1,,35.29101306,-99.19885523,5000001.09.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,20753,Elk City,Washita,Total hardness,mg/L,245,245,245,,35.29101306,-99.19885523,5000001.09.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,20753,Elk City,Washita,Fluoride,mg/L,0.28,0.28,0.28,,35.29101306,-99.19885523,5000001.09.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,20753,Elk City,Washita,Specific conductance,uS/cm,518,518,518,,35.29101306,-99.19885523,5000001.09.B,Sample-Routine,,,Final,,Elk City
7/30/2013,20753,Elk City,Washita,Nitrate and Nitrite,mg/L,8.43,8.43,8.43,,35.29101306,-99.19885523,5000001.09.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,20753,Elk City,Washita,Total dissolved solids,mg/L,299,299,299,,35.29101306,-99.19885523,5000001.09.D,Sample-Routine,,,Final,,Elk City
7/30/2013,20753,Elk City,Washita,Specific conductance,uS/cm,509.4,509.4,509.4,,35.29101306,-99.19885523,5000001.09.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,20753,Elk City,Washita,Total hardness,mg/L,242,242,242,,35.29101306,-99.19885523,5000001.09.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,100401,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.33209732,-99.24181382,5000001.10.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,100401,Elk City,Washita,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.33209732,-99.24181382,5000001.10.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,100401,Elk City,Washita,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.33209732,-99.24181382,5000001.10.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,100401,Elk City,Washita,Sodium,mg/L,19,19,19,,35.33209732,-99.24181382,5000001.10.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,100401,Elk City,Washita,Total hardness,mg/L,236,236,236,,35.33209732,-99.24181382,5000001.10.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,100401,Elk City,Washita,Fluoride,mg/L,0.44,0.44,0.44,,35.33209732,-99.24181382,5000001.10.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,100401,Elk City,Washita,Specific conductance,uS/cm,492,492,492,,35.33209732,-99.24181382,5000001.10.B,Sample-Routine,,,Final,,Elk City
7/30/2013,100401,Elk City,Washita,Nitrate and Nitrite,mg/L,1.35,1.35,1.35,,35.33209732,-99.24181382,5000001.10.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,100401,Elk City,Washita,Total dissolved solids,mg/L,254,254,254,,35.33209732,-99.24181382,5000001.10.D,Sample-Routine,,,Final,,Elk City
7/30/2013,100401,Elk City,Washita,Specific conductance,uS/cm,475.3,475.3,475.3,,35.33209732,-99.24181382,5000001.10.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,100401,Elk City,Washita,Total hardness,mg/L,232,232,232,,35.33209732,-99.24181382,5000001.10.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,67871,Elk City,Beckham,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.41794391,-99.55427276,5000001.11.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,67871,Elk City,Beckham,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.41794391,-99.55427276,5000001.11.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,67871,Elk City,Beckham,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.41794391,-99.55427276,5000001.11.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,67871,Elk City,Beckham,Sodium,mg/L,24.1,24.1,24.1,,35.41794391,-99.55427276,5000001.11.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,67871,Elk City,Beckham,Total hardness,mg/L,281,281,281,,35.41794391,-99.55427276,5000001.11.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,67871,Elk City,Beckham,Fluoride,mg/L,0.3,0.3,0.3,,35.41794391,-99.55427276,5000001.11.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,67871,Elk City,Beckham,Specific conductance,uS/cm,603,603,603,,35.41794391,-99.55427276,5000001.11.B,Sample-Routine,,,Final,,Elk City
7/30/2013,67871,Elk City,Beckham,Nitrate and Nitrite,mg/L,7.52,7.52,7.52,,35.41794391,-99.55427276,5000001.11.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,67871,Elk City,Beckham,Total dissolved solids,mg/L,340,340,340,,35.41794391,-99.55427276,5000001.11.D,Sample-Routine,,,Final,,Elk City
7/30/2013,67871,Elk City,Beckham,Specific conductance,uS/cm,589,589,589,,35.41794391,-99.55427276,5000001.11.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,67871,Elk City,Beckham,Total hardness,mg/L,268,268,268,,35.41794391,-99.55427276,5000001.11.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,114767,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.31436646,-99.32476456,5000001.12.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,114767,Elk City,Washita,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.31436646,-99.32476456,5000001.12.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,114767,Elk City,Washita,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.31436646,-99.32476456,5000001.12.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,114767,Elk City,Washita,Sodium,mg/L,68.2,68.2,68.2,,35.31436646,-99.32476456,5000001.12.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,114767,Elk City,Washita,Total hardness,mg/L,212,212,212,,35.31436646,-99.32476456,5000001.12.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,114767,Elk City,Washita,Fluoride,mg/L,0.33,0.33,0.33,,35.31436646,-99.32476456,5000001.12.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,114767,Elk City,Washita,Specific conductance,uS/cm,635,635,635,,35.31436646,-99.32476456,5000001.12.B,Sample-Routine,,,Final,,Elk City
7/30/2013,114767,Elk City,Washita,Nitrate and Nitrite,mg/L,6.37,6.37,6.37,,35.31436646,-99.32476456,5000001.12.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,114767,Elk City,Washita,Total dissolved solids,mg/L,405,405,405,,35.31436646,-99.32476456,5000001.12.D,Sample-Routine,,,Final,,Elk City
7/30/2013,114767,Elk City,Washita,Specific conductance,uS/cm,623.7,623.7,623.7,,35.31436646,-99.32476456,5000001.12.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,114767,Elk City,Washita,Total hardness,mg/L,239,239,239,,35.31436646,-99.32476456,5000001.12.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
7/30/2013,114483,Elk City,Washita,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.30610429,-99.210802,5000001.13.A,Sample-Routine,,Dissolved,Final,as As,Elk City
7/30/2013,114483,Elk City,Washita,Iron,ug/L,188,188,188,,35.30610429,-99.210802,5000001.13.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,114483,Elk City,Washita,Manganese,ug/L,42.4,42.4,42.4,,35.30610429,-99.210802,5000001.13.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,114483,Elk City,Washita,Sodium,mg/L,31.7,31.7,31.7,,35.30610429,-99.210802,5000001.13.A,Sample-Routine,,Dissolved,Final,,Elk City
7/30/2013,114483,Elk City,Washita,Total hardness,mg/L,276,276,276,,35.30610429,-99.210802,5000001.13.A,Sample-Routine,,Total,Final,,Elk City
7/30/2013,114483,Elk City,Washita,Fluoride,mg/L,0.2,0.2,0.2,,35.30610429,-99.210802,5000001.13.B,Sample-Routine,,Dissolved,Final,as F,Elk City
7/30/2013,114483,Elk City,Washita,Specific conductance,uS/cm,612,612,612,,35.30610429,-99.210802,5000001.13.B,Sample-Routine,,,Final,,Elk City
7/30/2013,114483,Elk City,Washita,Nitrate and Nitrite,mg/L,0.09,0.09,0.09,,35.30610429,-99.210802,5000001.13.C,Sample-Routine,,Dissolved,Final,as N,Elk City
7/30/2013,114483,Elk City,Washita,Total dissolved solids,mg/L,339,339,339,,35.30610429,-99.210802,5000001.13.D,Sample-Routine,,,Final,,Elk City
7/30/2013,114483,Elk City,Washita,Specific conductance,uS/cm,599.4,599.4,599.4,,35.30610429,-99.210802,5000001.13.Field,Field Msr/Obs,,,Final,,Elk City
7/30/2013,114483,Elk City,Washita,Total hardness,mg/L,279,279,279,,35.30610429,-99.210802,5000001.13.Field,Field Msr/Obs,,,Final,as CaCO3,Elk City
8/5/2013,2463,Ogallala NW,Roger Mills,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.49704413,-99.65815281,5000002.01.A,Sample-Routine,,Dissolved,Final,as As,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.49704413,-99.65815281,5000002.01.A,Sample-Routine,,Dissolved,Final,,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.49704413,-99.65815281,5000002.01.A,Sample-Routine,,Dissolved,Final,,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Sodium,mg/L,128,128,128,,35.49704413,-99.65815281,5000002.01.A,Sample-Routine,,Dissolved,Final,,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Total hardness,mg/L,164,164,164,,35.49704413,-99.65815281,5000002.01.A,Sample-Routine,,Total,Final,,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Fluoride,mg/L,0.25,0.25,0.25,,35.49704413,-99.65815281,5000002.01.B,Sample-Routine,,Dissolved,Final,as F,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Specific conductance,uS/cm,783,783,783,,35.49704413,-99.65815281,5000002.01.B,Sample-Routine,,,Final,,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Nitrate and Nitrite,mg/L,24.8,24.8,24.8,,35.49704413,-99.65815281,5000002.01.C,Sample-Routine,,Dissolved,Final,as N,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Total dissolved solids,mg/L,510,510,510,,35.49704413,-99.65815281,5000002.01.D,Sample-Routine,,,Final,,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Specific conductance,uS/cm,823.7,823.7,823.7,,35.49704413,-99.65815281,5000002.01.Field,Field Msr/Obs,,,Final,,Ogallala NW
8/5/2013,2463,Ogallala NW,Roger Mills,Total hardness,mg/L,150,150,150,,35.49704413,-99.65815281,5000002.01.Field,Field Msr/Obs,,,Final,as CaCO3,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.52402486,-99.76842895,5000002.02.A,Sample-Routine,,Dissolved,Final,as As,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Iron,ug/L,<50,50,25,Present Below Quantification Limit,35.52402486,-99.76842895,5000002.02.A,Sample-Routine,,Dissolved,Final,,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Manganese,ug/L,<50,50,25,Present Below Quantification Limit,35.52402486,-99.76842895,5000002.02.A,Sample-Routine,,Dissolved,Final,,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Sodium,mg/L,35.8,35.8,35.8,,35.52402486,-99.76842895,5000002.02.A,Sample-Routine,,Dissolved,Final,,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Total hardness,mg/L,220,220,220,,35.52402486,-99.76842895,5000002.02.A,Sample-Routine,,Total,Final,,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,35.52402486,-99.76842895,5000002.02.B,Sample-Routine,,Dissolved,Final,as F,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Specific conductance,uS/cm,547,547,547,,35.52402486,-99.76842895,5000002.02.B,Sample-Routine,,,Final,,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Nitrate and Nitrite,mg/L,0.92,0.92,0.92,,35.52402486,-99.76842895,5000002.02.C,Sample-Routine,,Dissolved,Final,as N,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Total dissolved solids,mg/L,304,304,304,,35.52402486,-99.76842895,5000002.02.D,Sample-Routine,,,Final,,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Specific conductance,uS/cm,570.2,570.2,570.2,,35.52402486,-99.76842895,5000002.02.Field,Field Msr/Obs,,,Final,,Ogallala NW
8/5/2013,2472,Ogallala NW,Roger Mills,Total hardness,mg/L,221,221,221,,35.52402486,-99.76842895,5000002.02.Field,Field Msr/Obs,,,Final,as CaCO3,Ogallala NW
8/5/2013,107581,Ogallala NW,Roger Mills,Arsenic,ug/L,<10,10,5,Present Below Quantification Limit,35.52465152,-99.81503018,5000002.05.A,Sample-Routine,,Dissolved,Final,as As,Ogallala NW
